datetime,open,high,low,close,volume
2026-04-25 06:00,110.44,110.44,110.44,110.44,1
2026-04-25 07:00,128.75,128.75,128.75,128.75,1
2026-04-25 08:00,160.06,160.06,160.06,160.06,1
2026-04-25 09:00,117.05,117.05,117.05,117.05,1
2026-04-25 10:00,127.94,127.94,127.94,127.94,1
2026-04-25 11:00,138.66,138.66,138.66,138.66,1
2026-04-25 12:00,137.23,137.23,137.23,137.23,1
2026-04-25 13:00,138.17,138.17,138.17,138.17,1
2026-04-25 14:00,124.66,124.66,124.66,124.66,1
2026-04-25 15:00,117.69,117.69,117.69,117.69,1
2026-04-25 16:00,105.39,105.39,105.39,105.39,1
2026-04-25 17:00,125.44,125.44,125.44,125.44,1
2026-04-25 18:00,112.76,112.76,112.76,112.76,1
2026-04-25 19:00,111.61,111.61,111.61,111.61,1
2026-04-25 20:00,99.81,99.81,99.81,99.81,1
2026-04-25 21:00,115.57,115.57,115.57,115.57,1
2026-04-25 22:00,109.88,109.88,109.88,109.88,1
2026-04-25 23:00,102.28,102.28,102.28,102.28,1
2026-04-25 00:00,95.38,95.38,95.38,95.38,1
2026-04-26 01:00,100.66,100.66,100.66,100.66,1
2026-04-26 02:00,95.11,95.11,95.11,95.11,1
2026-04-26 03:00,93.22,93.22,93.22,93.22,1
2026-04-26 04:00,90.07,90.07,90.07,90.07,1
2026-04-26 05:00,89.43,89.43,89.43,89.43,1
2026-04-26 06:00,89.1,89.1,89.1,89.1,1
2026-04-26 07:00,92.37,92.37,92.37,92.37,1
2026-04-26 08:00,90.43,90.43,90.43,90.43,1
2026-04-26 09:00,100.67,100.67,100.67,100.67,1
2026-04-26 10:00,102.03,102.03,102.03,102.03,1
2026-04-26 11:00,104.83,104.83,104.83,104.83,1
2026-04-26 12:00,108.89,108.89,108.89,108.89,1
2026-04-26 13:00,108.92,108.92,108.92,108.92,1
2026-04-26 14:00,95.0,95.0,95.0,95.0,1
2026-04-26 15:00,112.1,112.1,112.1,112.1,1
2026-04-26 16:00,124.3,124.3,124.3,124.3,1
2026-04-26 17:00,112.25,112.25,112.25,112.25,1
2026-04-26 18:00,113.75,113.75,113.75,113.75,1
2026-04-26 19:00,126.67,126.67,126.67,126.67,1
2026-04-26 20:00,126.96,126.96,126.96,126.96,1
2026-04-26 21:00,113.08,113.08,113.08,113.08,1
2026-04-26 22:00,111.25,111.25,111.25,111.25,1
2026-04-26 23:00,119.88,119.88,119.88,119.88,1
2026-04-26 23:00,121.08,121.08,121.08,121.08,1
2026-04-26 01:00,136.16,136.16,136.16,136.16,1
2026-04-26 02:00,143.68,143.68,143.68,143.68,1
2026-04-26 03:00,145.13,145.13,145.13,145.13,1
2026-04-26 04:00,142.03,142.03,142.03,142.03,1
2026-04-26 05:00,176.66,176.66,176.66,176.66,1
2026-04-26 06:00,188.87,188.87,188.87,188.87,1
2026-04-26 07:00,164.43,164.43,164.43,164.43,1
2026-04-26 08:00,137.46,137.46,137.46,137.46,1
2026-04-26 09:00,193.72,193.72,193.72,193.72,1
2026-04-26 10:00,141.65,141.65,141.65,141.65,1
2026-04-26 11:00,100.96,100.96,100.96,100.96,1
2026-04-26 12:00,76.5,76.5,76.5,76.5,1
2026-04-26 13:00,86.62,86.62,86.62,86.62,1
2026-04-26 14:00,70.13,70.13,70.13,70.13,1
2026-04-26 15:00,72.03,72.03,72.03,72.03,1
2026-04-26 16:00,51.2,51.2,51.2,51.2,1
2026-04-26 17:00,75.09,75.09,75.09,75.09,1
2026-04-26 18:00,50.09,50.09,50.09,50.09,1
2026-04-26 19:00,26.42,26.42,26.42,26.42,1
2026-04-26 20:00,-4.85,-4.85,-4.85,-4.85,1
2026-04-26 21:00,-15.84,-15.84,-15.84,-15.84,1
2026-04-26 22:00,-43.41,-43.41,-43.41,-43.41,1
2026-04-26 23:00,-68.35,-68.35,-68.35,-68.35,1
2026-04-26 00:00,-106.36,-106.36,-106.36,-106.36,1
2026-04-26 01:00,-106.62,-106.62,-106.62,-106.62,1
2026-04-26 02:00,-123.73,-123.73,-123.73,-123.73,1
2026-04-26 03:00,-127.95,-127.95,-127.95,-127.95,1
2026-04-26 04:00,-161.08,-161.08,-161.08,-161.08,1
2026-04-26 05:00,-180.16,-180.16,-180.16,-180.16,1
2026-04-26 06:00,-188.17,-188.17,-188.17,-188.17,1
2026-04-26 07:00,-225.81,-225.81,-225.81,-225.81,1
2026-04-26 08:00,-466.49,-466.49,-466.49,-466.49,1
2026-04-26 09:00,-239.88,-239.88,-239.88,-239.88,1
2026-04-26 10:00,-225.27,-225.27,-225.27,-225.27,1
2026-04-26 11:00,-196.15,-196.15,-196.15,-196.15,1
2026-04-26 12:00,-164.3,-164.3,-164.3,-164.3,1
2026-04-26 13:00,-160.06,-160.06,-160.06,-160.06,1
2026-04-26 14:00,-137.93,-137.93,-137.93,-137.93,1
2026-04-26 15:00,-225.24,-225.24,-225.24,-225.24,1
2026-04-26 16:00,-53.91,-53.91,-53.91,-53.91,1
2026-04-26 17:00,-37.58,-37.58,-37.58,-37.58,1
2026-04-26 18:00,-2.91,-2.91,-2.91,-2.91,1
2026-04-26 19:00,26.39,26.39,26.39,26.39,1
2026-04-26 20:00,40.09,40.09,40.09,40.09,1
2026-04-26 21:00,28.75,28.75,28.75,28.75,1
2026-04-26 22:00,46.05,46.05,46.05,46.05,1
2026-04-26 23:00,54.69,54.69,54.69,54.69,1
2026-04-26 00:00,82.06,82.06,82.06,82.06,1
2026-04-26 01:00,69.12,69.12,69.12,69.12,1
2026-04-26 02:00,105.5,105.5,105.5,105.5,1
2026-04-26 03:00,135.47,135.47,135.47,135.47,1
2026-04-26 04:00,148.94,148.94,148.94,148.94,1
2026-04-26 05:00,114.97,114.97,114.97,114.97,1
2026-04-26 06:00,132.28,132.28,132.28,132.28,1
2026-04-26 07:00,164.8,164.8,164.8,164.8,1
2026-04-26 08:00,209.59,209.59,209.59,209.59,1
2026-04-26 09:00,180.88,180.88,180.88,180.88,1
2026-04-26 10:00,182.18,182.18,182.18,182.18,1
2026-04-26 11:00,174.59,174.59,174.59,174.59,1
2026-04-26 12:00,153.29,153.29,153.29,153.29,1
2026-04-26 13:00,172.2,172.2,172.2,172.2,1
2026-04-26 14:00,144.33,144.33,144.33,144.33,1
2026-04-26 15:00,131.32,131.32,131.32,131.32,1
2026-04-26 16:00,123.04,123.04,123.04,123.04,1
2026-04-26 17:00,132.28,132.28,132.28,132.28,1
2026-04-26 18:00,123.78,123.78,123.78,123.78,1
2026-04-26 19:00,120.31,120.31,120.31,120.31,1
2026-04-26 20:00,111.63,111.63,111.63,111.63,1
2026-04-26 21:00,113.25,113.25,113.25,113.25,1
2026-04-26 22:00,109.53,109.53,109.53,109.53,1
2026-04-26 23:00,108.51,108.51,108.51,108.51,1
2026-04-26 00:00,101.77,101.77,101.77,101.77,1
2026-04-27 01:00,114.32,114.32,114.32,114.32,1
2026-04-27 02:00,106.69,106.69,106.69,106.69,1
2026-04-27 03:00,97.41,97.41,97.41,97.41,1
2026-04-27 04:00,92.56,92.56,92.56,92.56,1
2026-04-27 05:00,99.81,99.81,99.81,99.81,1
2026-04-27 06:00,96.77,96.77,96.77,96.77,1
2026-04-27 07:00,97.64,97.64,97.64,97.64,1
2026-04-27 08:00,93.53,93.53,93.53,93.53,1
2026-04-27 09:00,95.78,95.78,95.78,95.78,1
2026-04-27 10:00,92.18,92.18,92.18,92.18,1
2026-04-27 11:00,93.33,93.33,93.33,93.33,1
2026-04-27 12:00,92.99,92.99,92.99,92.99,1
2026-04-27 13:00,91.94,91.94,91.94,91.94,1
2026-04-27 14:00,89.84,89.84,89.84,89.84,1
2026-04-27 15:00,92.9,92.9,92.9,92.9,1
2026-04-27 16:00,91.97,91.97,91.97,91.97,1
2026-04-27 17:00,93.05,93.05,93.05,93.05,1
2026-04-27 18:00,93.57,93.57,93.57,93.57,1
2026-04-27 19:00,94.56,94.56,94.56,94.56,1
2026-04-27 20:00,93.85,93.85,93.85,93.85,1
2026-04-27 21:00,93.91,93.91,93.91,93.91,1
2026-04-27 22:00,94.98,94.98,94.98,94.98,1
2026-04-27 23:00,105.03,105.03,105.03,105.03,1
2026-04-27 23:00,108.22,108.22,108.22,108.22,1
2026-04-27 01:00,119.57,119.57,119.57,119.57,1
2026-04-27 02:00,126.73,126.73,126.73,126.73,1
2026-04-27 03:00,128.41,128.41,128.41,128.41,1
2026-04-27 04:00,129.84,129.84,129.84,129.84,1
2026-04-27 05:00,145.58,145.58,145.58,145.58,1
2026-04-27 06:00,136.83,136.83,136.83,136.83,1
2026-04-27 07:00,120.38,120.38,120.38,120.38,1
2026-04-27 08:00,105.92,105.92,105.92,105.92,1
2026-04-27 09:00,180.41,180.41,180.41,180.41,1
2026-04-27 10:00,135.48,135.48,135.48,135.48,1
2026-04-27 11:00,115.62,115.62,115.62,115.62,1
2026-04-27 12:00,110.92,110.92,110.92,110.92,1
2026-04-27 13:00,138.46,138.46,138.46,138.46,1
2026-04-27 14:00,116.28,116.28,116.28,116.28,1
2026-04-27 15:00,103.59,103.59,103.59,103.59,1
2026-04-27 16:00,69.17,69.17,69.17,69.17,1
2026-04-27 17:00,107.69,107.69,107.69,107.69,1
2026-04-27 18:00,71.78,71.78,71.78,71.78,1
2026-04-27 19:00,47.08,47.08,47.08,47.08,1
2026-04-27 20:00,19.34,19.34,19.34,19.34,1
2026-04-27 21:00,20.2,20.2,20.2,20.2,1
2026-04-27 22:00,-0.17,-0.17,-0.17,-0.17,1
2026-04-27 23:00,-0.29,-0.29,-0.29,-0.29,1
2026-04-27 00:00,-0.75,-0.75,-0.75,-0.75,1
2026-04-27 01:00,0.25,0.25,0.25,0.25,1
2026-04-27 02:00,0.4,0.4,0.4,0.4,1
2026-04-27 03:00,0.66,0.66,0.66,0.66,1
2026-04-27 04:00,-0.97,-0.97,-0.97,-0.97,1
2026-04-27 05:00,-6.97,-6.97,-6.97,-6.97,1
2026-04-27 06:00,-9.06,-9.06,-9.06,-9.06,1
2026-04-27 07:00,-15.09,-15.09,-15.09,-15.09,1
2026-04-27 08:00,-34.36,-34.36,-34.36,-34.36,1
2026-04-27 09:00,-5.35,-5.35,-5.35,-5.35,1
2026-04-27 10:00,-6.11,-6.11,-6.11,-6.11,1
2026-04-27 11:00,-5.03,-5.03,-5.03,-5.03,1
2026-04-27 12:00,-2.55,-2.55,-2.55,-2.55,1
2026-04-27 13:00,-0.94,-0.94,-0.94,-0.94,1
2026-04-27 14:00,-2.39,-2.39,-2.39,-2.39,1
2026-04-27 15:00,-13.48,-13.48,-13.48,-13.48,1
2026-04-27 16:00,2.32,2.32,2.32,2.32,1
2026-04-27 17:00,1.05,1.05,1.05,1.05,1
2026-04-27 18:00,17.96,17.96,17.96,17.96,1
2026-04-27 19:00,32.34,32.34,32.34,32.34,1
2026-04-27 20:00,41.59,41.59,41.59,41.59,1
2026-04-27 21:00,29.78,29.78,29.78,29.78,1
2026-04-27 22:00,49.02,49.02,49.02,49.02,1
2026-04-27 23:00,71.72,71.72,71.72,71.72,1
2026-04-27 00:00,89.7,89.7,89.7,89.7,1
2026-04-27 01:00,73.19,73.19,73.19,73.19,1
2026-04-27 02:00,91.05,91.05,91.05,91.05,1
2026-04-27 03:00,104.73,104.73,104.73,104.73,1
2026-04-27 04:00,116.23,116.23,116.23,116.23,1
2026-04-27 05:00,101.48,101.48,101.48,101.48,1
2026-04-27 06:00,114.12,114.12,114.12,114.12,1
2026-04-27 07:00,132.65,132.65,132.65,132.65,1
2026-04-27 08:00,169.25,169.25,169.25,169.25,1
2026-04-27 09:00,157.97,157.97,157.97,157.97,1
2026-04-27 10:00,150.98,150.98,150.98,150.98,1
2026-04-27 11:00,137.87,137.87,137.87,137.87,1
2026-04-27 12:00,122.0,122.0,122.0,122.0,1
2026-04-27 13:00,148.06,148.06,148.06,148.06,1
2026-04-27 14:00,120.5,120.5,120.5,120.5,1
2026-04-27 15:00,105.74,105.74,105.74,105.74,1
2026-04-27 16:00,95.95,95.95,95.95,95.95,1
2026-04-27 17:00,111.86,111.86,111.86,111.86,1
2026-04-27 18:00,101.96,101.96,101.96,101.96,1
2026-04-27 19:00,104.64,104.64,104.64,104.64,1
2026-04-27 20:00,93.66,93.66,93.66,93.66,1
2026-04-27 21:00,96.12,96.12,96.12,96.12,1
2026-04-27 22:00,87.47,87.47,87.47,87.47,1
2026-04-27 23:00,88.64,88.64,88.64,88.64,1
2026-04-27 00:00,82.28,82.28,82.28,82.28,1
2026-04-28 01:00,102.64,102.64,102.64,102.64,1
2026-04-28 02:00,92.99,92.99,92.99,92.99,1
2026-04-28 03:00,86.67,86.67,86.67,86.67,1
2026-04-28 04:00,81.3,81.3,81.3,81.3,1
2026-04-28 05:00,89.05,89.05,89.05,89.05,1
2026-04-28 06:00,86.75,86.75,86.75,86.75,1
2026-04-28 07:00,87.59,87.59,87.59,87.59,1
2026-04-28 08:00,82.95,82.95,82.95,82.95,1
2026-04-28 09:00,82.91,82.91,82.91,82.91,1
2026-04-28 10:00,81.02,81.02,81.02,81.02,1
2026-04-28 11:00,80.84,80.84,80.84,80.84,1
2026-04-28 12:00,79.87,79.87,79.87,79.87,1
2026-04-28 13:00,79.94,79.94,79.94,79.94,1
2026-04-28 14:00,79.42,79.42,79.42,79.42,1
2026-04-28 15:00,80.62,80.62,80.62,80.62,1
2026-04-28 16:00,80.0,80.0,80.0,80.0,1
2026-04-28 17:00,79.92,79.92,79.92,79.92,1
2026-04-28 18:00,80.15,80.15,80.15,80.15,1
2026-04-28 19:00,80.26,80.26,80.26,80.26,1
2026-04-28 20:00,82.74,82.74,82.74,82.74,1
2026-04-28 21:00,79.34,79.34,79.34,79.34,1
2026-04-28 22:00,83.07,83.07,83.07,83.07,1
2026-04-28 23:00,88.94,88.94,88.94,88.94,1
2026-04-28 23:00,93.29,93.29,93.29,93.29,1
2026-04-28 01:00,88.75,88.75,88.75,88.75,1
2026-04-28 02:00,90.53,90.53,90.53,90.53,1
2026-04-28 03:00,98.86,98.86,98.86,98.86,1
2026-04-28 04:00,100.81,100.81,100.81,100.81,1
2026-04-28 05:00,113.92,113.92,113.92,113.92,1
2026-04-28 06:00,109.71,109.71,109.71,109.71,1
2026-04-28 07:00,100.91,100.91,100.91,100.91,1
2026-04-28 08:00,93.09,93.09,93.09,93.09,1
2026-04-28 09:00,116.18,116.18,116.18,116.18,1
2026-04-28 10:00,105.84,105.84,105.84,105.84,1
2026-04-28 11:00,93.08,93.08,93.08,93.08,1
2026-04-28 12:00,75.76,75.76,75.76,75.76,1
2026-04-28 13:00,98.64,98.64,98.64,98.64,1
2026-04-28 14:00,82.35,82.35,82.35,82.35,1
2026-04-28 15:00,50.34,50.34,50.34,50.34,1
2026-04-28 16:00,16.89,16.89,16.89,16.89,1
2026-04-28 17:00,35.5,35.5,35.5,35.5,1
2026-04-28 18:00,12.44,12.44,12.44,12.44,1
2026-04-28 19:00,1.33,1.33,1.33,1.33,1
2026-04-28 20:00,-4.58,-4.58,-4.58,-4.58,1
2026-04-28 21:00,-2.04,-2.04,-2.04,-2.04,1
2026-04-28 22:00,-2.16,-2.16,-2.16,-2.16,1
2026-04-28 23:00,-4.37,-4.37,-4.37,-4.37,1
2026-04-28 00:00,-9.03,-9.03,-9.03,-9.03,1
2026-04-28 01:00,-8.23,-8.23,-8.23,-8.23,1
2026-04-28 02:00,-12.96,-12.96,-12.96,-12.96,1
2026-04-28 03:00,-15.37,-15.37,-15.37,-15.37,1
2026-04-28 04:00,-22.96,-22.96,-22.96,-22.96,1
2026-04-28 05:00,-29.34,-29.34,-29.34,-29.34,1
2026-04-28 06:00,-34.91,-34.91,-34.91,-34.91,1
2026-04-28 07:00,-43.72,-43.72,-43.72,-43.72,1
2026-04-28 08:00,-49.26,-49.26,-49.26,-49.26,1
2026-04-28 09:00,-34.13,-34.13,-34.13,-34.13,1
2026-04-28 10:00,-32.45,-32.45,-32.45,-32.45,1
2026-04-28 11:00,-28.85,-28.85,-28.85,-28.85,1
2026-04-28 12:00,-24.66,-24.66,-24.66,-24.66,1
2026-04-28 13:00,-23.78,-23.78,-23.78,-23.78,1
2026-04-28 14:00,-20.23,-20.23,-20.23,-20.23,1
2026-04-28 15:00,-21.41,-21.41,-21.41,-21.41,1
2026-04-28 16:00,-13.04,-13.04,-13.04,-13.04,1
2026-04-28 17:00,-18.2,-18.2,-18.2,-18.2,1
2026-04-28 18:00,-7.28,-7.28,-7.28,-7.28,1
2026-04-28 19:00,-2.1,-2.1,-2.1,-2.1,1
2026-04-28 20:00,-0.06,-0.06,-0.06,-0.06,1
2026-04-28 21:00,-1.48,-1.48,-1.48,-1.48,1
2026-04-28 22:00,3.18,3.18,3.18,3.18,1
2026-04-28 23:00,21.39,21.39,21.39,21.39,1
2026-04-28 00:00,60.59,60.59,60.59,60.59,1
2026-04-28 01:00,41.85,41.85,41.85,41.85,1
2026-04-28 02:00,68.62,68.62,68.62,68.62,1
2026-04-28 03:00,83.48,83.48,83.48,83.48,1
2026-04-28 04:00,99.75,99.75,99.75,99.75,1
2026-04-28 05:00,92.68,92.68,92.68,92.68,1
2026-04-28 06:00,96.23,96.23,96.23,96.23,1
2026-04-28 07:00,106.81,106.81,106.81,106.81,1
2026-04-28 08:00,129.14,129.14,129.14,129.14,1
2026-04-28 09:00,123.19,123.19,123.19,123.19,1
2026-04-28 10:00,111.51,111.51,111.51,111.51,1
2026-04-28 11:00,118.21,118.21,118.21,118.21,1
2026-04-28 12:00,114.03,114.03,114.03,114.03,1
2026-04-28 13:00,115.14,115.14,115.14,115.14,1
2026-04-28 14:00,110.86,110.86,110.86,110.86,1
2026-04-28 15:00,100.93,100.93,100.93,100.93,1
2026-04-28 16:00,94.2,94.2,94.2,94.2,1
2026-04-28 17:00,97.33,97.33,97.33,97.33,1
2026-04-28 18:00,84.75,84.75,84.75,84.75,1
2026-04-28 19:00,94.25,94.25,94.25,94.25,1
2026-04-28 20:00,85.52,85.52,85.52,85.52,1
2026-04-28 21:00,87.34,87.34,87.34,87.34,1
2026-04-28 22:00,81.22,81.22,81.22,81.22,1
2026-04-28 23:00,81.12,81.12,81.12,81.12,1
2026-04-28 00:00,77.23,77.23,77.23,77.23,1
2026-04-29 01:00,88.98,88.98,88.98,88.98,1
2026-04-29 02:00,80.59,80.59,80.59,80.59,1
2026-04-29 03:00,79.04,79.04,79.04,79.04,1
2026-04-29 04:00,73.91,73.91,73.91,73.91,1
2026-04-29 05:00,79.03,79.03,79.03,79.03,1
2026-04-29 06:00,77.81,77.81,77.81,77.81,1
2026-04-29 07:00,79.15,79.15,79.15,79.15,1
2026-04-29 08:00,78.42,78.42,78.42,78.42,1
2026-04-29 09:00,75.41,75.41,75.41,75.41,1
2026-04-29 10:00,76.63,76.63,76.63,76.63,1
2026-04-29 11:00,76.93,76.93,76.93,76.93,1
2026-04-29 12:00,76.16,76.16,76.16,76.16,1
2026-04-29 13:00,74.33,74.33,74.33,74.33,1
2026-04-29 14:00,74.09,74.09,74.09,74.09,1
2026-04-29 15:00,74.43,74.43,74.43,74.43,1
2026-04-29 16:00,75.42,75.42,75.42,75.42,1
2026-04-29 17:00,74.38,74.38,74.38,74.38,1
2026-04-29 18:00,75.96,75.96,75.96,75.96,1
2026-04-29 19:00,78.98,78.98,78.98,78.98,1
2026-04-29 20:00,81.36,81.36,81.36,81.36,1
2026-04-29 21:00,79.81,79.81,79.81,79.81,1
2026-04-29 22:00,81.94,81.94,81.94,81.94,1
2026-04-29 23:00,85.81,85.81,85.81,85.81,1
2026-04-29 23:00,90.48,90.48,90.48,90.48,1
2026-04-29 01:00,78.27,78.27,78.27,78.27,1
2026-04-29 02:00,88.78,88.78,88.78,88.78,1
2026-04-29 03:00,97.69,97.69,97.69,97.69,1
2026-04-29 04:00,92.59,92.59,92.59,92.59,1
2026-04-29 05:00,117.27,117.27,117.27,117.27,1
2026-04-29 06:00,106.07,106.07,106.07,106.07,1
2026-04-29 07:00,94.3,94.3,94.3,94.3,1
2026-04-29 08:00,79.66,79.66,79.66,79.66,1
2026-04-29 09:00,104.93,104.93,104.93,104.93,1
2026-04-29 10:00,93.41,93.41,93.41,93.41,1
2026-04-29 11:00,75.07,75.07,75.07,75.07,1
2026-04-29 12:00,52.24,52.24,52.24,52.24,1
2026-04-29 13:00,84.27,84.27,84.27,84.27,1
2026-04-29 14:00,61.22,61.22,61.22,61.22,1
2026-04-29 15:00,26.24,26.24,26.24,26.24,1
2026-04-29 16:00,0.23,0.23,0.23,0.23,1
2026-04-29 17:00,6.37,6.37,6.37,6.37,1
2026-04-29 18:00,0.56,0.56,0.56,0.56,1
2026-04-29 19:00,-0.37,-0.37,-0.37,-0.37,1
2026-04-29 20:00,-4.66,-4.66,-4.66,-4.66,1
2026-04-29 21:00,-2.21,-2.21,-2.21,-2.21,1
2026-04-29 22:00,-2.45,-2.45,-2.45,-2.45,1
2026-04-29 23:00,-5.76,-5.76,-5.76,-5.76,1
2026-04-29 00:00,-12.53,-12.53,-12.53,-12.53,1
2026-04-29 01:00,-11.24,-11.24,-11.24,-11.24,1
2026-04-29 02:00,-19.64,-19.64,-19.64,-19.64,1
2026-04-29 03:00,-23.45,-23.45,-23.45,-23.45,1
2026-04-29 04:00,-32.91,-32.91,-32.91,-32.91,1
2026-04-29 05:00,-35.31,-35.31,-35.31,-35.31,1
2026-04-29 06:00,-40.89,-40.89,-40.89,-40.89,1
2026-04-29 07:00,-46.03,-46.03,-46.03,-46.03,1
2026-04-29 08:00,-50.34,-50.34,-50.34,-50.34,1
2026-04-29 09:00,-46.2,-46.2,-46.2,-46.2,1
2026-04-29 10:00,-40.55,-40.55,-40.55,-40.55,1
2026-04-29 11:00,-37.2,-37.2,-37.2,-37.2,1
2026-04-29 12:00,-32.1,-32.1,-32.1,-32.1,1
2026-04-29 13:00,-32.63,-32.63,-32.63,-32.63,1
2026-04-29 14:00,-24.9,-24.9,-24.9,-24.9,1
2026-04-29 15:00,-19.1,-19.1,-19.1,-19.1,1
2026-04-29 16:00,-10.79,-10.79,-10.79,-10.79,1
2026-04-29 17:00,-15.21,-15.21,-15.21,-15.21,1
2026-04-29 18:00,-6.29,-6.29,-6.29,-6.29,1
2026-04-29 19:00,-2.33,-2.33,-2.33,-2.33,1
2026-04-29 20:00,0.21,0.21,0.21,0.21,1
2026-04-29 21:00,-2.02,-2.02,-2.02,-2.02,1
2026-04-29 22:00,0.45,0.45,0.45,0.45,1
2026-04-29 23:00,11.01,11.01,11.01,11.01,1
2026-04-29 00:00,57.38,57.38,57.38,57.38,1
2026-04-29 01:00,30.2,30.2,30.2,30.2,1
2026-04-29 02:00,69.03,69.03,69.03,69.03,1
2026-04-29 03:00,87.59,87.59,87.59,87.59,1
2026-04-29 04:00,107.37,107.37,107.37,107.37,1
2026-04-29 05:00,95.92,95.92,95.92,95.92,1
2026-04-29 06:00,98.72,98.72,98.72,98.72,1
2026-04-29 07:00,116.11,116.11,116.11,116.11,1
2026-04-29 08:00,161.91,161.91,161.91,161.91,1
2026-04-29 09:00,127.5,127.5,127.5,127.5,1
2026-04-29 10:00,132.61,132.61,132.61,132.61,1
2026-04-29 11:00,148.86,148.86,148.86,148.86,1
2026-04-29 12:00,145.25,145.25,145.25,145.25,1
2026-04-29 13:00,133.73,133.73,133.73,133.73,1
2026-04-29 14:00,125.48,125.48,125.48,125.48,1
2026-04-29 15:00,109.5,109.5,109.5,109.5,1
2026-04-29 16:00,101.58,101.58,101.58,101.58,1
2026-04-29 17:00,110.34,110.34,110.34,110.34,1
2026-04-29 18:00,107.52,107.52,107.52,107.52,1
2026-04-29 19:00,103.23,103.23,103.23,103.23,1
2026-04-29 20:00,95.44,95.44,95.44,95.44,1
2026-04-29 21:00,98.82,98.82,98.82,98.82,1
2026-04-29 22:00,93.59,93.59,93.59,93.59,1
2026-04-29 23:00,94.25,94.25,94.25,94.25,1
2026-04-29 00:00,87.18,87.18,87.18,87.18,1
2026-04-30 01:00,97.29,97.29,97.29,97.29,1
2026-04-30 02:00,87.44,87.44,87.44,87.44,1
2026-04-30 03:00,84.78,84.78,84.78,84.78,1
2026-04-30 04:00,79.47,79.47,79.47,79.47,1
2026-04-30 05:00,86.99,86.99,86.99,86.99,1
2026-04-30 06:00,82.97,82.97,82.97,82.97,1
2026-04-30 07:00,84.63,84.63,84.63,84.63,1
2026-04-30 08:00,82.4,82.4,82.4,82.4,1
2026-04-30 09:00,82.62,82.62,82.62,82.62,1
2026-04-30 10:00,81.38,81.38,81.38,81.38,1
2026-04-30 11:00,81.42,81.42,81.42,81.42,1
2026-04-30 12:00,80.43,80.43,80.43,80.43,1
2026-04-30 13:00,77.82,77.82,77.82,77.82,1
2026-04-30 14:00,78.14,78.14,78.14,78.14,1
2026-04-30 15:00,79.41,79.41,79.41,79.41,1
2026-04-30 16:00,80.19,80.19,80.19,80.19,1
2026-04-30 17:00,77.81,77.81,77.81,77.81,1
2026-04-30 18:00,78.97,78.97,78.97,78.97,1
2026-04-30 19:00,80.52,80.52,80.52,80.52,1
2026-04-30 20:00,83.44,83.44,83.44,83.44,1
2026-04-30 21:00,82.7,82.7,82.7,82.7,1
2026-04-30 22:00,86.06,86.06,86.06,86.06,1
2026-04-30 23:00,89.08,89.08,89.08,89.08,1
2026-04-30 23:00,86.34,86.34,86.34,86.34,1
2026-04-30 01:00,94.73,94.73,94.73,94.73,1
2026-04-30 02:00,102.71,102.71,102.71,102.71,1
2026-04-30 03:00,102.59,102.59,102.59,102.59,1
2026-04-30 04:00,84.16,84.16,84.16,84.16,1
2026-04-30 05:00,120.38,120.38,120.38,120.38,1
2026-04-30 06:00,96.88,96.88,96.88,96.88,1
2026-04-30 07:00,78.31,78.31,78.31,78.31,1
2026-04-30 08:00,52.05,52.05,52.05,52.05,1
2026-04-30 09:00,94.37,94.37,94.37,94.37,1
2026-04-30 10:00,60.38,60.38,60.38,60.38,1
2026-04-30 11:00,39.13,39.13,39.13,39.13,1
2026-04-30 12:00,19.0,19.0,19.0,19.0,1
2026-04-30 13:00,40.73,40.73,40.73,40.73,1
2026-04-30 14:00,25.15,25.15,25.15,25.15,1
2026-04-30 15:00,7.33,7.33,7.33,7.33,1
2026-04-30 16:00,-0.62,-0.62,-0.62,-0.62,1
2026-04-30 17:00,0.28,0.28,0.28,0.28,1
2026-04-30 18:00,-3.98,-3.98,-3.98,-3.98,1
2026-04-30 19:00,-12.46,-12.46,-12.46,-12.46,1
2026-04-30 20:00,-25.95,-25.95,-25.95,-25.95,1
2026-04-30 21:00,-34.87,-34.87,-34.87,-34.87,1
2026-04-30 22:00,-45.43,-45.43,-45.43,-45.43,1
2026-04-30 23:00,-61.25,-61.25,-61.25,-61.25,1
2026-04-30 00:00,-80.69,-80.69,-80.69,-80.69,1
2026-04-30 01:00,-82.16,-82.16,-82.16,-82.16,1
2026-04-30 02:00,-146.31,-146.31,-146.31,-146.31,1
2026-04-30 03:00,-176.19,-176.19,-176.19,-176.19,1
2026-04-30 04:00,-256.78,-256.78,-256.78,-256.78,1
2026-04-30 05:00,-260.1,-260.1,-260.1,-260.1,1
2026-04-30 06:00,-264.02,-264.02,-264.02,-264.02,1
2026-04-30 07:00,-266.55,-266.55,-266.55,-266.55,1
2026-04-30 08:00,-267.64,-267.64,-267.64,-267.64,1
2026-04-30 09:00,-266.61,-266.61,-266.61,-266.61,1
2026-04-30 10:00,-28.3,-28.3,-28.3,-28.3,1
2026-04-30 11:00,-261.71,-261.71,-261.71,-261.71,1
2026-04-30 12:00,-208.72,-208.72,-208.72,-208.72,1
2026-04-30 13:00,-19.58,-19.58,-19.58,-19.58,1
2026-04-30 14:00,-114.19,-114.19,-114.19,-114.19,1
2026-04-30 15:00,-69.0,-69.0,-69.0,-69.0,1
